Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate,benchmark
vib_new_957,407,50x50,0.38,N/A,N/A,N/A,N/A,42521,1.47946,5.44193,2.83025e+07,2.83025,4.85694,0.29,"36,18",mkDelayWorker32B
vib_new_14,407,50x50,0.38,N/A,N/A,N/A,N/A,46380,1.47946,5.44193,2.68850e+07,2.68850,4.79972,0.32,"36,31",mkDelayWorker32B
vib_new_32,407,50x50,0.38,N/A,N/A,N/A,N/A,38468,1.47946,5.44193,3.16218e+07,3.16218,4.47962,0.27,"19,25",mkDelayWorker32B
vib_new_910,407,50x50,0.38,N/A,N/A,N/A,N/A,39026,1.47946,5.44193,2.38650e+07,2.38650,4.1959,0.34,"21,34",mkDelayWorker32B
vib_new_517,407,50x50,0.38,N/A,N/A,N/A,N/A,44758,1.47946,5.44193,2.86450e+07,2.86450,4.70156,0.32,"20,25",mkDelayWorker32B
vib_new_619,407,50x50,0.38,N/A,N/A,N/A,N/A,42488,1.47946,5.44193,2.74597e+07,2.74597,4.90477,0.21,"23,25",mkDelayWorker32B
vib_new_695,407,50x50,0.38,N/A,N/A,N/A,N/A,45083,1.47946,5.44193,2.80536e+07,2.80536,4.47061,0.25,"21,25",mkDelayWorker32B
vib_new_856,407,50x50,0.38,N/A,N/A,N/A,N/A,45863,1.47946,5.44193,1.98047e+07,1.98047,4.72596,0.43,"27,25",mkDelayWorker32B
vib_new_441,407,50x50,0.38,N/A,N/A,N/A,N/A,44256,1.47946,5.44193,2.79082e+07,2.79082,4.00465,0.25,"32,30",mkDelayWorker32B
vib_new_914,407,50x50,0.38,N/A,N/A,N/A,N/A,41566,1.47946,5.44193,2.52995e+07,2.52995,4.71288,0.26,"33,24",mkDelayWorker32B
vib_new_863,407,50x50,0.38,N/A,N/A,N/A,N/A,62340,1.47946,5.44193,2.70457e+07,2.70457,4.7419,0.38,"15,41",mkDelayWorker32B
vib_new_1340,407,50x50,0.38,N/A,N/A,N/A,N/A,50662,1.47946,5.44193,2.32382e+07,2.32382,4.72932,0.35,"33,25",mkDelayWorker32B
vib_new_1034,407,50x50,0.38,N/A,N/A,N/A,N/A,59747,1.47946,5.44193,1.75714e+07,1.75714,4.72696,0.32,"20,31",mkDelayWorker32B
vib_new_997,407,50x50,0.38,N/A,N/A,N/A,N/A,39578,1.47946,5.44193,2.86937e+07,2.86937,4.77902,0.3,"32,19",mkDelayWorker32B
vib_new_1410,407,50x50,0.38,N/A,N/A,N/A,N/A,39326,1.47946,5.44193,3.17330e+07,3.17330,5.38169,0.24,"33,24",mkDelayWorker32B
vib_new_1214,407,50x50,0.38,N/A,N/A,N/A,N/A,42516,1.47946,5.44193,3.27821e+07,3.27821,4.647,0.21,"31,17",mkDelayWorker32B
vib_new_253,407,50x50,0.38,N/A,N/A,N/A,N/A,49804,1.47946,5.44193,2.83151e+07,2.83151,4.53673,0.24,"36,31",mkDelayWorker32B
vib_new_1369,407,50x50,0.38,N/A,N/A,N/A,N/A,46504,1.47946,5.44193,2.44135e+07,2.44135,4.6155,0.27,"21,18",mkDelayWorker32B
vib_new_840,407,50x50,0.38,N/A,N/A,N/A,N/A,39482,1.47946,5.44193,2.33544e+07,2.33544,4.29841,0.26,"14,25",mkDelayWorker32B
vib_new_330,407,50x50,0.38,N/A,N/A,N/A,N/A,44362,1.47946,5.44193,2.37837e+07,2.37837,4.38222,0.29,"39,37",mkDelayWorker32B
vib_new_740,407,50x50,0.38,N/A,N/A,N/A,N/A,39437,1.47946,5.44193,2.43997e+07,2.43997,4.92957,0.38,"31,43",mkDelayWorker32B
vib_new_1209,407,50x50,0.38,N/A,N/A,N/A,N/A,48315,1.47946,5.44193,2.96769e+07,2.96769,4.65272,0.33,"39,31",mkDelayWorker32B
vib_new_928,407,50x50,0.38,N/A,N/A,N/A,N/A,41382,1.47946,5.44193,2.80431e+07,2.80431,4.57523,0.26,"32,35",mkDelayWorker32B
vib_new_1466,407,50x50,0.38,N/A,N/A,N/A,N/A,37029,1.47946,5.44193,3.10903e+07,3.10903,4.61201,0.25,"33,25",mkDelayWorker32B
vib_new_764,407,50x50,0.38,N/A,N/A,N/A,N/A,39451,1.47946,5.44193,2.74155e+07,2.74155,4.64676,0.23,"23,17",mkDelayWorker32B
vib_new_305,407,50x50,0.38,N/A,N/A,N/A,N/A,37561,1.47946,5.44193,3.87709e+07,3.87709,5.1469,0.22,"37,25",mkDelayWorker32B
vib_new_312,407,50x50,0.38,N/A,N/A,N/A,N/A,43863,1.47946,5.44193,2.20130e+07,2.20130,4.65702,0.38,"34,31",mkDelayWorker32B
vib_new_475,407,50x50,0.38,N/A,N/A,N/A,N/A,42828,1.47946,5.44193,2.98699e+07,2.98699,4.38994,0.31,"37,36",mkDelayWorker32B
vib_new_932,407,50x50,0.38,N/A,N/A,N/A,N/A,43082,1.47946,5.44193,3.10321e+07,3.10321,4.67223,0.2,"37,34",mkDelayWorker32B
vib_new_348,407,50x50,0.38,N/A,N/A,N/A,N/A,45793,1.47946,5.44193,2.36712e+07,2.36712,4.89862,0.26,"22,31",mkDelayWorker32B
vib_new_69,407,50x50,0.38,N/A,N/A,N/A,N/A,45652,1.47946,5.44193,2.38992e+07,2.38992,4.52925,0.25,"29,25",mkDelayWorker32B
vib_new_667,407,50x50,0.38,N/A,N/A,N/A,N/A,40533,1.47946,5.44193,2.75540e+07,2.75540,5.1319,0.26,"20,23",mkDelayWorker32B
vib_new_551,407,50x50,0.38,N/A,N/A,N/A,N/A,40793,1.47946,5.44193,3.13300e+07,3.13300,4.65742,0.34,"32,34",mkDelayWorker32B
vib_new_683,407,50x50,0.38,N/A,N/A,N/A,N/A,50873,1.47946,5.44193,3.45847e+07,3.45847,4.60744,0.24,"15,37",mkDelayWorker32B
vib_new_973,407,50x50,0.38,N/A,N/A,N/A,N/A,52916,1.47946,5.44193,3.09990e+07,3.09990,4.80094,0.3,"39,31",mkDelayWorker32B
vib_new_1019,407,50x50,0.38,N/A,N/A,N/A,N/A,46459,1.47946,5.44193,2.56301e+07,2.56301,4.44443,0.25,"22,17",mkDelayWorker32B
vib_new_309,407,50x50,0.38,N/A,N/A,N/A,N/A,43595,1.47946,5.44193,3.80665e+07,3.80665,4.74095,0.2,"38,12",mkDelayWorker32B
vib_new_286,407,50x50,0.38,N/A,N/A,N/A,N/A,35327,1.47946,5.44193,3.24393e+07,3.24393,5.10918,0.25,"33,37",mkDelayWorker32B
vib_new_149,407,50x50,0.38,N/A,N/A,N/A,N/A,53414,1.47946,5.44193,2.23116e+07,2.23116,4.66681,0.29,"26,21",mkDelayWorker32B
vib_new_351,407,50x50,0.38,N/A,N/A,N/A,N/A,44114,1.47946,5.44193,2.18702e+07,2.18702,4.7499,0.36,"39,37",mkDelayWorker32B
vib_new_1280,407,50x50,0.38,N/A,N/A,N/A,N/A,49763,1.47946,5.44193,2.32538e+07,2.32538,4.59394,0.32,"38,31",mkDelayWorker32B
vib_new_1253,407,50x50,0.38,N/A,N/A,N/A,N/A,45233,1.47946,5.44193,2.38843e+07,2.38843,4.8507,0.28,"37,25",mkDelayWorker32B
vib_new_1252,407,50x50,0.38,N/A,N/A,N/A,N/A,42510,1.47946,5.44193,2.59059e+07,2.59059,4.50536,0.25,"34,31",mkDelayWorker32B
vib_new_1499,407,50x50,0.38,N/A,N/A,N/A,N/A,40759,1.47946,5.44193,2.67399e+07,2.67399,5.06032,0.24,"32,42",mkDelayWorker32B
vib_new_1002,407,50x50,0.38,N/A,N/A,N/A,N/A,42997,1.47946,5.44193,2.67762e+07,2.67762,4.53439,0.29,"39,16",mkDelayWorker32B
vib_new_1358,407,50x50,0.38,N/A,N/A,N/A,N/A,39498,1.47946,5.44193,3.05507e+07,3.05507,5.12586,0.3,"30,27",mkDelayWorker32B
vib_new_958,407,50x50,0.38,N/A,N/A,N/A,N/A,44822,1.47946,5.44193,3.06502e+07,3.06502,4.90098,0.2,"21,34",mkDelayWorker32B
vib_new_322,407,50x50,0.38,N/A,N/A,N/A,N/A,49919,1.47946,5.44193,2.06423e+07,2.06423,4.26027,0.31,"27,25",mkDelayWorker32B
vib_new_84,407,50x50,0.38,N/A,N/A,N/A,N/A,47366,1.47946,5.44193,2.39684e+07,2.39684,4.6322,0.24,"19,33",mkDelayWorker32B
vib_new_874,407,50x50,0.38,N/A,N/A,N/A,N/A,38112,1.47946,5.44193,3.21647e+07,3.21647,5.57962,0.2,"27,25",mkDelayWorker32B
vib_new_346,407,50x50,0.38,N/A,N/A,N/A,N/A,46895,1.47946,5.44193,2.77885e+07,2.77885,4.54841,0.37,"32,19",mkDelayWorker32B
vib_new_329,407,50x50,0.38,N/A,N/A,N/A,N/A,37804,1.47946,5.44193,2.81816e+07,2.81816,5.24251,0.36,"38,37",mkDelayWorker32B
vib_new_9,407,50x50,0.38,N/A,N/A,N/A,N/A,45320,1.47946,5.44193,3.07782e+07,3.07782,4.49463,0.24,"33,33",mkDelayWorker32B
vib_new_762,407,50x50,0.38,N/A,N/A,N/A,N/A,44806,1.47946,5.44193,2.50419e+07,2.50419,4.95077,0.3,"28,21",mkDelayWorker32B
vib_new_1461,407,50x50,0.38,N/A,N/A,N/A,N/A,39839,1.47946,5.44193,2.63938e+07,2.63938,5.16751,0.28,"22,11",mkDelayWorker32B
vib_new_4,407,50x50,0.38,N/A,N/A,N/A,N/A,42632,1.47946,5.44193,2.27530e+07,2.27530,4.61931,0.32,"39,21",mkDelayWorker32B
vib_new_736,407,50x50,0.38,N/A,N/A,N/A,N/A,44092,1.47946,5.44193,1.92311e+07,1.92311,4.74495,0.29,"15,24",mkDelayWorker32B
vib_new_1460,407,50x50,0.38,N/A,N/A,N/A,N/A,41555,1.47946,5.44193,2.12439e+07,2.12439,5.15138,0.23,"21,30",mkDelayWorker32B
vib_new_1428,407,50x50,0.38,N/A,N/A,N/A,N/A,47257,1.47946,5.44193,2.46251e+07,2.46251,4.53056,0.32,"20,30",mkDelayWorker32B
vib_new_1180,407,50x50,0.38,N/A,N/A,N/A,N/A,40564,1.47946,5.44193,2.29665e+07,2.29665,4.32517,0.29,"13,31",mkDelayWorker32B
vib_new_971,407,50x50,0.38,N/A,N/A,N/A,N/A,41089,1.47946,5.44193,2.71544e+07,2.71544,4.56094,0.22,"14,37",mkDelayWorker32B
vib_new_904,407,50x50,0.38,N/A,N/A,N/A,N/A,55604,1.47946,5.44193,1.90181e+07,1.90181,4.92776,0.34,"22,27",mkDelayWorker32B
vib_new_948,407,50x50,0.38,N/A,N/A,N/A,N/A,49851,1.47946,5.44193,2.69132e+07,2.69132,4.89224,0.29,"32,6",mkDelayWorker32B
vib_new_1135,407,50x50,0.38,N/A,N/A,N/A,N/A,35425,1.47946,5.44193,4.26863e+07,4.26863,5.32149,0.19,"39,16",mkDelayWorker32B
vib_new_839,407,50x50,0.38,N/A,N/A,N/A,N/A,37102,1.47946,5.44193,3.87938e+07,3.87938,4.79941,0.25,"28,25",mkDelayWorker32B
vib_new_1154,407,50x50,0.38,N/A,N/A,N/A,N/A,45100,1.47946,5.44193,2.74564e+07,2.74564,5.15589,0.23,"31,17",mkDelayWorker32B
vib_new_20,407,50x50,0.38,N/A,N/A,N/A,N/A,53614,1.47946,5.44193,2.20057e+07,2.20057,4.70907,0.33,"28,20",mkDelayWorker32B
vib_new_83,407,50x50,0.38,N/A,N/A,N/A,N/A,41919,1.47946,5.44193,2.60697e+07,2.60697,5.43604,0.24,"19,29",mkDelayWorker32B
vib_new_375,407,50x50,0.38,N/A,N/A,N/A,N/A,35772,1.47946,5.44193,2.90485e+07,2.90485,6.22082,0.18,"15,25",mkDelayWorker32B
vib_new_842,407,50x50,0.38,N/A,N/A,N/A,N/A,37917,1.47946,5.44193,2.71155e+07,2.71155,4.3695,0.34,"38,23",mkDelayWorker32B
vib_new_1216,407,50x50,0.38,N/A,N/A,N/A,N/A,41331,1.47946,5.44193,2.26989e+07,2.26989,4.42546,0.31,"38,36",mkDelayWorker32B
vib_new_776,407,50x50,0.38,N/A,N/A,N/A,N/A,40724,1.47946,5.44193,2.80078e+07,2.80078,4.33407,0.33,"13,37",mkDelayWorker32B
vib_new_141,407,50x50,0.38,N/A,N/A,N/A,N/A,42953,1.47946,5.44193,2.12122e+07,2.12122,4.21312,0.32,"21,25",mkDelayWorker32B
vib_new_231,407,50x50,0.38,N/A,N/A,N/A,N/A,45505,1.47946,5.44193,2.85888e+07,2.85888,5.21214,0.32,"20,23",mkDelayWorker32B
vib_new_966,407,50x50,0.38,N/A,N/A,N/A,N/A,38768,1.47946,5.44193,2.88681e+07,2.88681,4.27209,0.39,"19,25",mkDelayWorker32B
vib_new_484,407,50x50,0.38,N/A,N/A,N/A,N/A,46408,1.47946,5.44193,2.37201e+07,2.37201,4.44201,0.22,"37,37",mkDelayWorker32B
vib_new_114,407,50x50,0.38,N/A,N/A,N/A,N/A,44805,1.47946,5.44193,2.12427e+07,2.12427,4.7323,0.33,"40,37",mkDelayWorker32B
vib_new_956,407,50x50,0.38,N/A,N/A,N/A,N/A,48426,1.47946,5.44193,2.53043e+07,2.53043,5.10147,0.25,"20,24",mkDelayWorker32B
vib_new_586,407,50x50,0.38,N/A,N/A,N/A,N/A,58782,1.47946,5.44193,2.03773e+07,2.03773,4.83455,0.28,"24,25",mkDelayWorker32B
vib_new_664,407,50x50,0.38,N/A,N/A,N/A,N/A,44104,1.47946,5.44193,2.67570e+07,2.67570,5.20568,0.33,"20,37",mkDelayWorker32B
vib_new_240,407,50x50,0.38,N/A,N/A,N/A,N/A,46320,1.47946,5.44193,1.95593e+07,1.95593,4.19177,0.31,"14,25",mkDelayWorker32B
vib_new_1115,407,50x50,0.38,N/A,N/A,N/A,N/A,39379,1.47946,5.44193,2.45692e+07,2.45692,4.47552,0.28,"33,24",mkDelayWorker32B
vib_new_68,407,50x50,0.38,N/A,N/A,N/A,N/A,40859,1.47946,5.44193,2.23375e+07,2.23375,5.69298,0.32,"20,23",mkDelayWorker32B
vib_new_927,407,50x50,0.38,N/A,N/A,N/A,N/A,55914,1.47946,5.44193,2.53883e+07,2.53883,4.8059,0.3,"36,14",mkDelayWorker32B
vib_new_691,407,50x50,0.38,N/A,N/A,N/A,N/A,38056,1.47946,5.44193,3.04993e+07,3.04993,5.36688,0.17,"34,19",mkDelayWorker32B
vib_new_778,407,50x50,0.38,N/A,N/A,N/A,N/A,43875,1.47946,5.44193,2.76772e+07,2.76772,5.16172,0.19,"26,19",mkDelayWorker32B
vib_new_1100,407,50x50,0.38,N/A,N/A,N/A,N/A,45119,1.47946,5.44193,2.35859e+07,2.35859,3.97705,0.39,"27,25",mkDelayWorker32B
vib_new_1040,407,50x50,0.38,N/A,N/A,N/A,N/A,52180,1.47946,5.44193,2.17799e+07,2.17799,4.58414,0.33,"32,30",mkDelayWorker32B
vib_new_54,407,50x50,0.38,N/A,N/A,N/A,N/A,50322,1.47946,5.44193,2.82886e+07,2.82886,4.83491,0.25,"21,30",mkDelayWorker32B
vib_new_1018,407,50x50,0.38,N/A,N/A,N/A,N/A,44229,1.47946,5.44193,2.60950e+07,2.60950,4.05567,0.32,"21,25",mkDelayWorker32B
vib_new_771,407,50x50,0.38,N/A,N/A,N/A,N/A,58180,1.47946,5.44193,2.66989e+07,2.66989,4.37556,0.27,"33,23",mkDelayWorker32B
vib_new_373,407,50x50,0.38,N/A,N/A,N/A,N/A,38377,1.47946,5.44193,2.05892e+07,2.05892,5.24888,0.29,"31,29",mkDelayWorker32B
vib_new_282,407,50x50,0.38,N/A,N/A,N/A,N/A,44396,1.47946,5.44193,3.06328e+07,3.06328,5.277,0.28,"34,25",mkDelayWorker32B
vib_new_915,407,50x50,0.38,N/A,N/A,N/A,N/A,41825,1.47946,5.44193,3.79345e+07,3.79345,4.38473,0.21,"21,27",mkDelayWorker32B
vib_new_1485,407,50x50,0.38,N/A,N/A,N/A,N/A,33578,1.47946,5.44193,2.52736e+07,2.52736,5.8751,0.3,"20,24",mkDelayWorker32B
vib_new_598,407,50x50,0.38,N/A,N/A,N/A,N/A,39844,1.47946,5.44193,2.36573e+07,2.36573,5.29547,0.27,"19,19",mkDelayWorker32B
vib_new_574,407,50x50,0.38,N/A,N/A,N/A,N/A,43414,1.47946,5.44193,3.09517e+07,3.09517,5.63346,0.28,"21,36",mkDelayWorker32B
vib_new_1359,407,50x50,0.38,N/A,N/A,N/A,N/A,43635,1.47946,5.44193,3.30154e+07,3.30154,4.66839,0.49,"20,25",mkDelayWorker32B
vib_new_898,407,50x50,0.38,N/A,N/A,N/A,N/A,44587,1.47946,5.44193,2.42836e+07,2.42836,5.06237,0.28,"14,37",mkDelayWorker32B
vib_new_469,407,50x50,0.38,N/A,N/A,N/A,N/A,45319,1.47946,5.44193,3.12435e+07,3.12435,4.27557,0.22,"39,28",mkDelayWorker32B
vib_new_162,407,50x50,0.38,N/A,N/A,N/A,N/A,44925,1.47946,5.44193,2.17657e+07,2.17657,4.40472,0.36,"39,31",mkDelayWorker32B
vib_new_584,407,50x50,0.38,N/A,N/A,N/A,N/A,41942,1.47946,5.44193,3.51535e+07,3.51535,4.72785,0.23,"18,31",mkDelayWorker32B
vib_new_1489,407,50x50,0.38,N/A,N/A,N/A,N/A,41758,1.47946,5.44193,3.13766e+07,3.13766,4.27268,0.39,"22,19",mkDelayWorker32B
vib_new_1249,407,50x50,0.38,N/A,N/A,N/A,N/A,38800,1.47946,5.44193,2.56153e+07,2.56153,5.12138,0.31,"32,19",mkDelayWorker32B
vib_new_1424,407,50x50,0.38,N/A,N/A,N/A,N/A,40067,1.47946,5.44193,4.10023e+07,4.10023,5.26668,0.26,"37,37",mkDelayWorker32B
vib_new_1003,407,50x50,0.38,N/A,N/A,N/A,N/A,39989,1.47946,5.44193,2.40577e+07,2.40577,5.03081,0.35,"32,25",mkDelayWorker32B
vib_new_1399,407,50x50,0.38,N/A,N/A,N/A,N/A,39791,1.47946,5.44193,3.12376e+07,3.12376,4.70226,0.27,"24,25",mkDelayWorker32B
vib_new_220,407,50x50,0.38,N/A,N/A,N/A,N/A,43778,1.47946,5.44193,2.61176e+07,2.61176,4.91465,0.24,"19,43",mkDelayWorker32B
vib_new_739,407,50x50,0.38,N/A,N/A,N/A,N/A,48276,1.47946,5.44193,2.71099e+07,2.71099,4.62808,0.29,"38,34",mkDelayWorker32B
vib_new_271,407,50x50,0.38,N/A,N/A,N/A,N/A,35756,1.47946,5.44193,3.09035e+07,3.09035,4.69485,0.27,"16,31",mkDelayWorker32B
vib_new_822,407,50x50,0.38,N/A,N/A,N/A,N/A,49126,1.47946,5.44193,2.69767e+07,2.69767,4.80428,0.21,"37,34",mkDelayWorker32B
vib_new_500,407,50x50,0.38,N/A,N/A,N/A,N/A,38125,1.47946,5.44193,2.64316e+07,2.64316,5.53309,0.33,"20,42",mkDelayWorker32B
vib_new_152,407,50x50,0.38,N/A,N/A,N/A,N/A,49666,1.47946,5.44193,2.18473e+07,2.18473,4.41664,0.32,"14,41",mkDelayWorker32B
vib_new_1038,407,50x50,0.38,N/A,N/A,N/A,N/A,45784,1.47946,5.44193,2.23438e+07,2.23438,5.43169,0.3,"25,26",mkDelayWorker32B
vib_new_1213,407,50x50,0.38,N/A,N/A,N/A,N/A,38754,1.47946,5.44193,2.94571e+07,2.94571,4.46424,0.33,"20,25",mkDelayWorker32B
vib_new_485,407,50x50,0.38,N/A,N/A,N/A,N/A,58275,1.47946,5.44193,2.34118e+07,2.34118,5.42428,0.26,"25,25",mkDelayWorker32B
vib_new_1212,407,50x50,0.38,N/A,N/A,N/A,N/A,43350,1.47946,5.44193,2.58187e+07,2.58187,5.14104,0.33,"32,22",mkDelayWorker32B
vib_new_592,407,50x50,0.38,N/A,N/A,N/A,N/A,45946,1.47946,5.44193,2.77127e+07,2.77127,4.70833,0.2,"36,29",mkDelayWorker32B
vib_new_280,407,50x50,0.38,N/A,N/A,N/A,N/A,39237,1.47946,5.44193,3.11592e+07,3.11592,4.37978,0.33,"18,31",mkDelayWorker32B
vib_new_1465,407,50x50,0.38,N/A,N/A,N/A,N/A,35743,1.47946,5.44193,3.52500e+07,3.52500,4.96642,0.31,"38,25",mkDelayWorker32B
vib_new_212,407,50x50,0.38,N/A,N/A,N/A,N/A,44857,1.47946,5.44193,2.16235e+07,2.16235,4.54837,0.23,"34,23",mkDelayWorker32B
vib_new_889,407,50x50,0.38,N/A,N/A,N/A,N/A,46587,1.47946,5.44193,2.56460e+07,2.56460,5.16672,0.32,"39,37",mkDelayWorker32B
vib_new_565,407,50x50,0.38,N/A,N/A,N/A,N/A,49453,1.47946,5.44193,2.19672e+07,2.19672,4.90208,0.36,"27,17",mkDelayWorker32B
vib_new_1078,407,50x50,0.38,N/A,N/A,N/A,N/A,44841,1.47946,5.44193,2.56609e+07,2.56609,5.48303,0.26,"14,37",mkDelayWorker32B
vib_new_831,407,50x50,0.38,N/A,N/A,N/A,N/A,49180,1.47946,5.44193,3.45794e+07,3.45794,4.63545,0.21,"33,27",mkDelayWorker32B
vib_new_488,407,50x50,0.38,N/A,N/A,N/A,N/A,42623,1.47946,5.44193,2.00654e+07,2.00654,5.52388,0.27,"21,26",mkDelayWorker32B
vib_new_1469,407,50x50,0.38,N/A,N/A,N/A,N/A,40795,1.47946,5.44193,2.77828e+07,2.77828,4.09351,0.36,"15,31",mkDelayWorker32B
vib_new_617,407,50x50,0.38,N/A,N/A,N/A,N/A,47338,1.47946,5.44193,3.67991e+07,3.67991,5.23788,0.23,"33,43",mkDelayWorker32B
vib_new_820,407,50x50,0.38,N/A,N/A,N/A,N/A,33143,1.47946,5.44193,2.66882e+07,2.66882,4.94124,0.26,"40,31",mkDelayWorker32B
vib_new_37,407,50x50,0.38,N/A,N/A,N/A,N/A,53244,1.47946,5.44193,2.21690e+07,2.21690,4.61106,0.35,"32,4",mkDelayWorker32B
vib_new_1005,407,50x50,0.38,N/A,N/A,N/A,N/A,39033,1.47946,5.44193,3.63976e+07,3.63976,4.52667,0.24,"32,35",mkDelayWorker32B
vib_new_1317,407,50x50,0.38,N/A,N/A,N/A,N/A,37457,1.47946,5.44193,2.84438e+07,2.84438,4.52364,0.26,"32,31",mkDelayWorker32B
vib_new_1320,407,50x50,0.38,N/A,N/A,N/A,N/A,35786,1.47946,5.44193,2.99217e+07,2.99217,5.33176,0.21,"27,19",mkDelayWorker32B
vib_new_1014,407,50x50,0.38,N/A,N/A,N/A,N/A,41938,1.47946,5.44193,3.97693e+07,3.97693,4.35642,0.2,"29,19",mkDelayWorker32B
vib_new_1198,407,50x50,0.38,N/A,N/A,N/A,N/A,42497,1.47946,5.44193,2.68731e+07,2.68731,4.6793,0.32,"33,24",mkDelayWorker32B
vib_new_1401,407,50x50,0.38,N/A,N/A,N/A,N/A,39154,1.47946,5.44193,2.93826e+07,2.93826,4.88552,0.3,"33,31",mkDelayWorker32B
vib_new_891,407,50x50,0.38,N/A,N/A,N/A,N/A,44461,1.47946,5.44193,2.57766e+07,2.57766,4.53996,0.27,"17,31",mkDelayWorker32B
vib_new_36,407,50x50,0.38,N/A,N/A,N/A,N/A,42709,1.47946,5.44193,2.58933e+07,2.58933,5.29554,0.27,"33,18",mkDelayWorker32B
vib_new_498,407,50x50,0.38,N/A,N/A,N/A,N/A,41449,1.47946,5.44193,2.94924e+07,2.94924,5.31649,0.3,"39,26",mkDelayWorker32B
vib_new_146,407,50x50,0.38,N/A,N/A,N/A,N/A,39824,1.47946,5.44193,2.60575e+07,2.60575,5.11579,0.38,"21,42",mkDelayWorker32B
vib_new_1122,407,50x50,0.38,N/A,N/A,N/A,N/A,48214,1.47946,5.44193,2.34084e+07,2.34084,4.49938,0.24,"23,19",mkDelayWorker32B
vib_new_1343,407,50x50,0.38,N/A,N/A,N/A,N/A,44027,1.47946,5.44193,2.36488e+07,2.36488,4.98185,0.34,"29,19",mkDelayWorker32B
vib_new_1442,407,50x50,0.38,N/A,N/A,N/A,N/A,36323,1.47946,5.44193,2.47797e+07,2.47797,4.6333,0.28,"34,25",mkDelayWorker32B
vib_new_402,407,50x50,0.38,N/A,N/A,N/A,N/A,46279,1.47946,5.44193,2.22641e+07,2.22641,4.89634,0.25,"31,16",mkDelayWorker32B
vib_new_75,407,50x50,0.38,N/A,N/A,N/A,N/A,44868,1.47946,5.44193,2.27406e+07,2.27406,5.20192,0.32,"31,19",mkDelayWorker32B
vib_new_985,407,50x50,0.38,N/A,N/A,N/A,N/A,49914,1.47946,5.44193,2.71058e+07,2.71058,4.38527,0.3,"21,30",mkDelayWorker32B
vib_new_926,407,50x50,0.38,N/A,N/A,N/A,N/A,51370,1.47946,5.44193,3.10948e+07,3.10948,4.78325,0.22,"39,36",mkDelayWorker32B
vib_new_895,407,50x50,0.38,N/A,N/A,N/A,N/A,38083,1.47946,5.44193,2.20049e+07,2.20049,4.91972,0.25,"19,26",mkDelayWorker32B
vib_new_303,407,50x50,0.38,N/A,N/A,N/A,N/A,40804,1.47946,5.44193,3.27607e+07,3.27607,4.7295,0.27,"38,40",mkDelayWorker32B
vib_new_405,407,50x50,0.38,N/A,N/A,N/A,N/A,50551,1.47946,5.44193,2.14825e+07,2.14825,4.32515,0.31,"27,31",mkDelayWorker32B
vib_new_265,407,50x50,0.38,N/A,N/A,N/A,N/A,41876,1.47946,5.44193,2.41769e+07,2.41769,4.69936,0.29,"34,25",mkDelayWorker32B
vib_new_473,407,50x50,0.38,N/A,N/A,N/A,N/A,39059,1.47946,5.44193,2.39418e+07,2.39418,4.22206,0.32,"34,37",mkDelayWorker32B
vib_new_460,407,50x50,0.38,N/A,N/A,N/A,N/A,45037,1.47946,5.44193,3.79446e+07,3.79446,4.78911,0.23,"39,37",mkDelayWorker32B
vib_new_651,407,50x50,0.38,N/A,N/A,N/A,N/A,46000,1.47946,5.44193,2.28093e+07,2.28093,4.3076,0.28,"20,37",mkDelayWorker32B
vib_new_1027,407,50x50,0.38,N/A,N/A,N/A,N/A,50234,1.47946,5.44193,2.45134e+07,2.45134,4.8718,0.3,"20,36",mkDelayWorker32B
vib_new_307,407,50x50,0.38,N/A,N/A,N/A,N/A,39911,1.47946,5.44193,2.88807e+07,2.88807,4.46222,0.31,"38,37",mkDelayWorker32B
vib_new_409,407,50x50,0.38,N/A,N/A,N/A,N/A,42477,1.47946,5.44193,3.27437e+07,3.27437,4.85354,0.23,"37,10",mkDelayWorker32B
vib_new_626,407,50x50,0.38,N/A,N/A,N/A,N/A,45517,1.47946,5.44193,3.07786e+07,3.07786,4.73275,0.3,"23,25",mkDelayWorker32B
vib_new_758,407,50x50,0.38,N/A,N/A,N/A,N/A,51659,1.47946,5.44193,2.02884e+07,2.02884,4.69004,0.4,"34,31",mkDelayWorker32B
vib_new_829,407,50x50,0.38,N/A,N/A,N/A,N/A,37650,1.47946,5.44193,2.97144e+07,2.97144,6.04436,0.33,"28,37",mkDelayWorker32B
vib_new_1144,407,50x50,0.38,N/A,N/A,N/A,N/A,45001,1.47946,5.44193,3.05948e+07,3.05948,4.90108,0.25,"15,29",mkDelayWorker32B
vib_new_438,407,50x50,0.38,N/A,N/A,N/A,N/A,36538,1.47946,5.44193,3.09027e+07,3.09027,5.29513,0.26,"19,7",mkDelayWorker32B
vib_new_1064,407,50x50,0.38,N/A,N/A,N/A,N/A,40259,1.47946,5.44193,2.51614e+07,2.51614,4.65406,0.28,"15,33",mkDelayWorker32B
vib_new_569,407,50x50,0.38,N/A,N/A,N/A,N/A,48208,1.47946,5.44193,2.18511e+07,2.18511,4.5656,0.3,"32,21",mkDelayWorker32B
